,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name_room,name_luxury,name_townhouse,name_private,name_hidden,name_tribeca,name_cozy,name_service,name_loft,name_fee,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_frequency,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,has_review,days_since_last_review,distance_manhattan
25908,25916,25916,25916,40.63524,-73.94158,55,4,18,2019-06-11,1.44,1,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,0,1,0,1,27.0,0.1507976259760013
25909,25917,25917,25917,40.70501,-74.00707,300,2,21,2018-11-19,1.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,744,1,0,0,1,231.0,0.08593430630429019
25910,25918,25918,25918,40.75224,-73.81505,49,1,77,2019-05-29,3.43,4,362,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,426,0,1,0,1,40.0,0.1591702299426585
25911,25919,25919,25919,40.73632,-74.00601,158,14,4,2018-03-31,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,1,0,0,1,464.0,0.05831041502167815
25912,25920,25920,25920,40.6997,-73.91305,97,3,6,2019-07-01,0.33,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2465,1,0,0,1,7.0,0.10167095209546978
25913,25921,25921,25921,40.78965,-73.96993,95,1,9,2019-03-24,0.48,1,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1971,1,0,0,1,106.0,0.00667198621101941
25914,25922,25922,25922,40.64162,-73.90891,100,3,2,2018-01-02,0.1,4,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,0,1,0,1,552.0,0.1545853631492877
25915,25923,25923,25923,40.82444,-73.95112,65,3,69,2019-07-01,3.16,1,57,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,7.0,0.04595869885016496
25916,25924,25924,25924,40.66592,-73.95319,100,7,3,2017-11-10,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,1,0,0,1,605.0,0.11855594670871246
25917,25925,25925,25925,40.70088,-73.91836,50,3,22,2019-04-06,0.98,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,93.0,0.09773532626434911
25918,25926,25926,25926,40.71647,-73.95333,75,1,45,2019-06-21,2.01,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,17.0,0.06898473599282377
25919,25927,25927,25927,40.67225,-73.93326,55,2,4,2018-05-09,0.18,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,1,425.0,0.11716298946339332
25920,25928,25928,25928,40.80171,-73.95122,55,10,6,2018-09-30,0.28,1,156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,281.0,0.02730444103071291
25921,25929,25929,25929,40.69084,-73.92048,175,1,47,2019-06-18,2.2,2,336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,1,0,0,1,20.0,0.10528260065176531
25922,25930,25930,25930,40.72987,-73.98283,100,3,3,2017-11-19,0.14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1853,0,1,0,1,596.0,0.054485684358372255
25923,25931,25931,25931,40.71702,-73.95732,75,2,1,2017-09-21,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,655.0,0.0675220023399776
25924,25932,25932,25932,40.67865,-73.94231,75,1,4,2018-04-02,0.25,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,462.0,0.10837174262693851
25925,25933,25933,25933,40.70631,-73.91922,35,7,2,2019-02-18,0.09,1,364,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,140.0,0.09272876845941255
25926,25934,25934,25934,40.73365,-73.95354,53,2,0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,0,1,0,0,-1.0,0.052508838303658434
25927,25935,25935,25935,40.77237,-73.95275,95,2,42,2019-01-01,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,0,1,0,1,188.0,0.021343275287545486
25928,25936,25936,25936,40.73804,-73.98178,175,5,3,2019-06-27,0.13,1,65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,338,1,0,0,1,11.0,0.046285418870309944
25929,25937,25937,25937,40.71365,-73.9973,180,5,11,2019-04-30,0.56,1,171,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,368,1,0,0,1,69.0,0.07419240190207792
25930,25938,25938,25938,40.77773,-73.83237,55,1,51,2019-06-22,2.29,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,1,0,1,16.0,0.13893381805737445
25931,25939,25939,25939,40.77786,-73.90819,79,7,36,2019-06-15,1.64,1,48,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,309,0,1,0,1,23.0,0.06322750746312017
25932,25940,25940,25940,40.61802,-73.92866,30,2,13,2019-05-31,0.59,1,292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,0,1,0,1,38.0,0.17047304185705997
25933,25941,25941,25941,40.83902,-73.93766,50,3,2,2017-10-10,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,899,1,0,0,1,636.0,0.06520719285477783
25934,25942,25942,25942,40.78079,-73.95499,150,10,0,,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,0,1,0,0,-1.0,0.016373765602328748
25935,25943,25943,25943,40.77832,-73.95657,133,30,7,2019-05-31,0.47,91,281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,1,38.0,0.015391078584682588
25936,25944,25944,25944,40.73227,-73.95149,496,3,20,2019-06-24,0.92,1,313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,1,0,0,1,14.0,0.05451763934727313
25937,25945,25945,25945,40.7416,-74.00082,75,30,2,2019-05-11,0.17,1,188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1113,0,1,0,1,58.0,0.05098621774558721
25938,25946,25946,25946,40.7244,-73.97732,100,1,33,2019-05-23,1.62,2,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,0,1,0,1,46.0,0.0590181700834539
25939,25947,25947,25947,40.62724,-73.93043,1700,1,0,,0.0,1,365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,1,0,0,0,-1.0,0.16110410454112783
25940,25948,25948,25948,40.71611,-73.99405,80,25,8,2018-10-21,0.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368,0,1,0,1,260.0,0.07077981774488998
25941,25949,25949,25949,40.80482,-73.95107,123,2,54,2018-12-27,2.44,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,193.0,0.02961376875711482
25942,25950,25950,25950,40.68763,-73.92706,30,2,9,2019-01-02,0.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,187.0,0.1051801335804422
25943,25951,25951,25951,40.68225,-73.99116,50,1,12,2018-07-13,0.54,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,233,0,1,0,1,360.0,0.10280624543284671
25944,25952,25952,25952,40.70929,-73.95381,195,2,9,2019-02-17,0.44,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,141.0,0.07583091849634235
25945,25953,25953,25953,40.81394,-73.95334,69,2,13,2018-01-07,0.62,9,112,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,547.0,0.035638254727192516
25946,25954,25954,25954,40.68503,-73.77983,150,2,45,2019-06-30,2.01,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231,1,0,0,1,8.0,0.21503535011713057
25947,25955,25955,25955,40.69155,-73.93662,49,7,5,2019-04-28,0.23,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,71.0,0.09786306197947736
25948,25956,25956,25956,40.65413,-73.94846,95,4,55,2019-07-02,2.64,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1,0,0,1,6.0,0.13095941546906337
25949,25957,25957,25957,40.64119,-74.08369,109,2,87,2019-07-06,5.08,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,1,2.0,0.18108685264259425
25950,25958,25958,25958,40.84492,-73.93891,105,2,109,2019-07-05,4.86,1,261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,899,1,0,0,1,3.0,0.06974493888447993
25951,25959,25959,25959,40.75401,-73.92013,49,1,4,2017-11-26,0.19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,537,0,1,0,1,589.0,0.05877391428175735
25952,25960,25960,25960,40.67884,-73.97493,120,3,7,2019-04-28,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,1,0,0,1,71.0,0.10432670080089419
25953,25961,25961,25961,40.81225,-73.95197,69,2,10,2019-01-02,0.47,9,365,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,187.0,0.03492156067531657
25954,25962,25962,25962,40.79383,-73.94968,85,1,98,2018-10-15,4.39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1117,0,1,0,1,266.0,0.02404669000090967
25955,25963,25963,25963,40.77037,-73.95734,120,6,0,,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,0,-1.0,0.01881893992763074
25956,25964,25964,25964,40.6904,-73.99376,135,3,21,2019-05-05,0.95,1,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,154,1,0,0,1,64.0,0.09540567907624818
25957,25965,25965,25965,40.68953,-73.93187,49,2,1,2017-09-11,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,665.0,0.10149972315232865
25958,25966,25966,25966,40.69855,-73.93671,100,11,13,2019-03-31,0.6,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,99.0,0.09131408763164313
25959,25967,25967,25967,40.72372,-73.99318,250,2,0,,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253,1,0,0,0,-1.0,0.06331749205393125
25960,25968,25968,25968,40.64861,-73.94983,48,2,9,2018-04-01,0.4,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,500,0,1,0,1,463.0,0.13617722643672645
25961,25969,25969,25969,40.8608,-73.9281,87,2,5,2019-05-29,0.23,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,252,1,0,0,1,40.0,0.0888532497998786
25962,25970,25970,25970,40.80841,-73.95625,85,3,13,2018-08-27,0.59,2,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346,0,1,0,1,315.0,0.029395554085613024
25963,25971,25971,25971,40.68566,-73.92552,48,1,2,2017-09-30,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,646.0,0.10761605828127548
25964,25972,25972,25972,40.80227,-73.9579,90,3,55,2019-07-02,2.52,1,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,6.0,0.02333192876725207
25965,25973,25973,25973,40.69954,-73.93579,60,5,6,2019-04-16,0.27,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,83.0,0.09075319112846485
25966,25974,25974,25974,40.67542,-73.95107,50,2,82,2019-06-21,3.7,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,1,17.0,0.10954542117313112
25967,25975,25975,25975,40.64493,-73.97327,85,2,61,2019-06-30,2.71,2,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175,0,1,0,1,8.0,0.13818550502856186
25968,25976,25976,25976,40.7079,-73.96609,70,7,8,2018-03-15,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,480.0,0.07537341772799817
25969,25977,25977,25977,40.67454,-73.9841,125,2,77,2019-07-01,3.43,1,243,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,506,1,0,0,1,7.0,0.10932375588132444
25970,25978,25978,25978,40.65429,-73.73432,45,30,34,2019-05-14,1.52,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,1,0,1,55.0,0.26963707182062
25971,25979,25979,25979,40.6866,-73.96761,88,2,0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,572,0,1,0,0,-1.0,0.09656675463118666
25972,25980,25980,25980,40.77954,-73.94788,89,3,9,2019-06-30,1.03,1,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1798,0,1,0,1,8.0,0.02359016744323616
25973,25981,25981,25981,40.65251,-73.7365,42,7,21,2018-06-30,0.94,5,297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,1,0,1,373.0,0.26858488062434666
25974,25982,25982,25982,40.6473,-73.96245,50,2,10,2019-06-28,0.97,1,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,621,0,1,0,1,10.0,0.13608160235681682
25975,25983,25983,25983,40.76483,-73.94073,120,1,63,2019-06-19,2.81,6,356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,537,0,1,0,1,19.0,0.035527648388254125
25976,25984,25984,25984,40.86339,-73.92045,60,2,75,2019-06-24,3.37,1,332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,252,0,1,0,1,14.0,0.09498445451756919
25977,25985,25985,25985,40.77998,-73.98218,62,1,10,2018-08-06,0.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1971,0,0,1,1,336.0,0.01141467476540835
25978,25986,25986,25986,40.7507,-73.97086,175,30,0,,0.0,33,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.032401783901503126
25979,25987,25987,25987,40.70926,-73.95515,76,1,9,2017-10-15,0.4,1,310,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,631.0,0.07556419853342804
25980,25988,25988,25988,40.6435,-73.94011,47,1,4,2019-06-23,2.73,1,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,0,1,0,1,15.0,0.14302009683956282
25981,25989,25989,25989,40.75161,-73.97017,175,30,0,,0.0,33,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.03150684052709626
25982,25990,25990,25990,40.84962,-73.94011,60,1,11,2017-11-02,0.49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,899,0,1,0,1,613.0,0.07342682411762096
25983,25991,25991,25991,40.6918,-73.95151,200,4,2,2017-11-15,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,600.0,0.0933990690531726
25984,25992,25992,25992,40.75145,-73.97011,175,30,0,,0.0,33,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.031668763790206916
25985,25993,25993,25993,40.70305,-73.82687,55,2,10,2019-01-01,0.46,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,0,1,0,1,188.0,0.16504287745915905
25986,25994,25994,25994,40.7518,-73.97074,220,30,0,,0.0,33,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.0313033800091883
25987,25995,25995,25995,40.82992,-73.94563,60,2,1,2017-09-03,0.04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,0,1,1,673.0,0.05334732701832826
25988,25996,25996,25996,40.69099,-73.92657,50,1,1,2017-09-07,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,669.0,0.1023527674271657
25989,25997,25997,25997,40.74978,-73.96977,175,30,0,,0.0,33,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.03335067165740065
25990,25998,25998,25998,40.82673,-73.94633,75,30,0,,0.0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,0,-1.0,0.050220452009113466
25991,25999,25999,25999,40.71972,-73.94337,250,3,3,2018-01-01,0.14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,553.0,0.06922090219001102
25992,26000,26000,26000,40.70574,-73.92289,85,1,14,2018-05-04,0.62,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,430.0,0.09120540389691764
25993,26001,26001,26001,40.72894,-74.00018,174,3,4,2018-01-03,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,392,1,0,0,1,551.0,0.06142593914625816
25994,26002,26002,26002,40.70484,-73.92646,100,4,6,2018-01-04,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,550.0,0.09014596607724142
25995,26003,26003,26003,40.72475,-73.97788,260,30,0,,0.0,1,330,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,0,-1.0,0.05873112377606712
25996,26004,26004,26004,40.71534,-73.85828,75,3,20,2019-03-24,0.95,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,0,1,0,1,106.0,0.1316903337379041
25997,26005,26005,26005,40.68371,-73.9405,160,3,20,2019-06-05,0.94,1,136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,33.0,0.10402337285437192
25998,26006,26006,26006,40.67927,-73.94758,88,4,1,2017-09-15,0.05,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3714,0,1,0,1,661.0,0.10648273709854886
25999,26007,26007,26007,40.70141,-73.90291,170,18,14,2019-01-05,0.64,2,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,1,0,0,1,184.0,0.10647431709101414
26000,26008,26008,26008,40.7112,-73.95886,95,2,24,2019-06-06,1.08,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,32.0,0.07295125495836095
26001,26009,26009,26009,40.69387,-73.94688,62,3,51,2019-06-21,2.3,3,108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,17.0,0.09248489227976779
26002,26010,26010,26010,40.77028,-73.92112,45,5,20,2019-06-19,0.89,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,900,0,1,0,1,19.0,0.051694862413970664
26003,26011,26011,26011,40.76354,-73.99283,100,30,3,2019-06-02,0.21,31,270,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1958,1,0,0,1,36.0,0.02916248446206219
26004,26012,26012,26012,40.74823,-73.91456,60,4,1,2017-09-20,0.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,363,0,1,0,1,656.0,0.06651320545575921
26005,26013,26013,26013,40.76401,-73.95929,211,7,29,2019-06-29,1.34,1,237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,1,9.0,0.022500582214688356
26006,26014,26014,26014,40.68064,-73.97657,100,3,4,2019-05-28,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,1,0,0,1,41.0,0.10260062621641317
26007,26015,26015,26015,40.68418,-73.98373,250,1,97,2019-07-02,4.48,2,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,177,1,0,0,1,6.0,0.09971041720903533
26008,26016,26016,26016,40.8055,-73.95478,125,6,8,2018-07-01,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,372.0,0.02777366378424162
26009,26017,26017,26017,40.71515,-73.99863,145,4,13,2019-06-10,0.63,1,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368,1,0,0,1,28.0,0.07327760503728277
26010,26018,26018,26018,40.72056,-73.94118,116,2,58,2019-05-26,2.82,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,0,1,0,1,43.0,0.06937183866670543
26011,26019,26019,26019,40.80044,-73.95139,50,28,12,2019-05-08,0.62,1,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,61.0,0.026327014642755376
26012,26020,26020,26020,40.68251,-73.94102,175,2,18,2019-01-01,0.81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,188.0,0.10501990525609634
26013,26021,26021,26021,40.75014,-73.97001,175,30,0,,0.0,33,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.032981475103453145
26014,26022,26022,26022,40.69044,-73.75489,246,2,3,2019-03-24,0.15,4,359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,1,0,0,1,106.0,0.23532082717004887
26015,26023,26023,26023,40.65247,-73.96399,44,3,1,2017-09-20,0.05,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,621,0,1,0,1,656.0,0.13082882327682646
26016,26024,26024,26024,40.72653,-73.98539,99,1,33,2019-06-23,1.5,1,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,15.0,0.0583225599575332
26017,26025,26025,26025,40.84101,-73.92626,62,2,75,2019-06-16,3.34,5,351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,1,22.0,0.07330192153006415
26018,26026,26026,26026,40.89811,-73.85543,55,1,156,2019-06-30,7.0,4,318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,1,0,1,8.0,0.1631869878391064
26019,26027,26027,26027,40.81316,-73.95176,69,2,2,2018-10-22,0.1,9,365,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,259.0,0.035798284875123224
26020,26028,26028,26028,40.80605,-73.94889,150,5,14,2019-05-24,0.67,1,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,45.0,0.03200685239131831
26021,26029,26029,26029,40.76141,-73.96265,125,50,0,,0.0,8,176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,0,-1.0,0.023314343224718415
26022,26030,26030,26030,40.70353,-73.9288,80,4,0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,0,-1.0,0.09016177072351424
26023,26031,26031,26031,40.84184,-73.92535,42,2,92,2019-05-19,4.11,5,311,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,1,50.0,0.07451583791382987
26024,26032,26032,26032,40.84103,-73.92701,42,2,62,2019-06-24,2.76,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,1,14.0,0.07286042135481192
26025,26033,26033,26033,40.85663,-73.93564,50,4,22,2019-07-02,1.46,1,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,899,0,1,0,1,6.0,0.08167725815672332
26026,26034,26034,26034,40.81404,-73.95233,69,2,15,2019-06-13,0.7,9,116,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,25.0,0.0362403159478472
26027,26035,26035,26035,40.7631,-73.99133,145,2,77,2019-06-16,3.62,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,1,22.0,0.028376344021036216
26028,26036,26036,26036,40.66273,-73.99384,58,4,10,2018-07-31,0.45,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,390,1,0,0,1,342.0,0.12248063724523571
26029,26037,26037,26037,40.6679,-73.93976,65,1,0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,0,-1.0,0.11941320529990826
26030,26038,26038,26038,40.85148,-73.9301,175,2,2,2017-11-05,0.09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,899,1,0,0,1,610.0,0.07978116569717858
26031,26039,26039,26039,40.81717,-73.93856,100,6,21,2018-07-08,0.96,1,87,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,365.0,0.04718192980368683
26032,26040,26040,26040,40.76366,-73.99096,135,2,65,2019-06-10,3.04,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,1,28.0,0.02771950937516829
26033,26041,26041,26041,40.7263,-73.98432,120,1,2,2018-12-16,0.28,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1853,0,1,0,1,204.0,0.058295577876881104
26034,26042,26042,26042,40.6958,-73.91362,49,2,71,2019-06-17,3.22,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,21.0,0.10457890035757696
26035,26043,26043,26043,40.71823,-73.94093,48,2,3,2018-05-28,0.14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,406.0,0.07158484336785251
26036,26044,26044,26044,40.89685,-73.85382,55,1,0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,1,0,-1.0,0.16345374544500363
26037,26045,26045,26045,40.74641,-74.0051,435,3,3,2018-05-19,0.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,1,0,0,1,415.0,0.04995363950704885
26038,26046,26046,26046,40.87618,-73.91266,93,2,7,2018-10-06,0.32,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,1,275.0,0.10995825571551844
26039,26047,26047,26047,40.68998,-73.75477,60,2,23,2018-11-11,1.23,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,76,0,1,0,1,239.0,0.23561256184677618
26040,26048,26048,26048,40.70246,-73.92417,42,4,6,2018-07-15,0.27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,358.0,0.09335218529846281
26041,26049,26049,26049,40.72684,-73.86409,40,4,0,,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,106,0,1,0,0,-1.0,0.12098652693584355
26042,26050,26050,26050,40.79711,-73.93255,88,2,34,2019-05-27,1.53,1,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1117,0,1,0,1,42.0,0.0411108574466574
26043,26051,26051,26051,40.70015,-73.93951,85,1,0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,0,1,0,-1.0,0.08879728937303946
26044,26052,26052,26052,40.67262,-73.92534,60,2,41,2019-05-31,1.88,4,320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,1,38.0,0.11962010700546177
26045,26053,26053,26053,40.70256,-73.92094,58,1,79,2019-07-07,3.56,2,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,1.0,0.09493555287667158
26046,26054,26054,26054,40.62944,-73.89678,90,2,73,2019-07-06,3.71,1,318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,1,0,0,1,2.0,0.17073292593989267
26047,26055,26055,26055,40.87519,-73.91245,65,2,5,2019-06-14,0.23,3,112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,1,24.0,0.10923429223462675
26048,26056,26056,26056,40.68361,-73.93883,76,3,6,2018-10-07,0.27,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,274.0,0.10462350118400354
